series,observer_family,B_setup_neg,B_setup_pos,B_setup_neg_centroid,B_setup_pos_centroid,R_open_neg,R_open_pos,R_open_neg_centroid,R_open_pos_centroid,hold_neg,hold_pos,hold_neg_centroid,hold_pos_centroid,R_close_neg,R_close_pos,R_close_neg_centroid,R_close_pos_centroid,comp_neg,comp_pos,comp_neg_centroid,comp_pos_centroid,B_reset_neg,B_reset_pos,B_reset_neg_centroid,B_reset_pos_centroid,open_interval_neg,open_interval_pos,open_interval_neg_centroid,open_interval_pos_centroid,setup_reset_neg,setup_reset_pos,setup_reset_neg_centroid,setup_reset_pos_centroid,full_cycle_neg,full_cycle_pos,full_cycle_neg_centroid,full_cycle_pos_centroid,full_pos_to_neg_ratio,open_pos_to_neg_ratio,setup_reset_pos_to_neg_ratio
target_zero_flux_Tkk,core_line,0.00018073127628248016,0.0,24.495543111479815,,0.0025225399675085284,0.0,153.31033208654796,,0.07417470344409502,0.0,185.00625,,0.002507263249108805,0.0,216.69715964327577,,0.0,0.08745390727303427,,230.00071913146863,0.0001807312762824261,0.0,365.5044568885335,,0.08040630133635575,0.0,185.0000099397656,,0.00036882140734834334,0.0,194.99999999998155,,0.08076798094906874,0.08746509379027084,185.0447603931303,229.99987548261842,1.0829179182455282,0.0,0.0
target_zero_flux_Tkk,access_mean,0.0037317615198077113,0.0329103063956287,10.128859318827296,79.07274668606667,0.0048137185306091,0.0,152.76089471945124,,0.07127950597549193,0.0,185.0061374748603,,0.004800233381393847,0.0,217.24543667162183,,0.0,0.08728657683731515,,230.0010408967284,0.0037279416297775324,0.03291030639562868,380.0141017266487,310.92725331393336,0.08204172358569958,0.0,185.0006524448463,,0.008450979932408963,0.06582061279125738,191.27577083711193,194.99999999999997,0.08956083881143052,0.1531132880492835,185.82990773209053,214.95446838542432,1.7096008711089112,0.0,7.788518410600134
target_zero_flux_Tkk,support_mean,0.21317531221932629,0.7573032096258905,12.083344188168333,80.88530005420111,0.008536442338144363,0.0,152.0081976611956,,0.055352704535585016,0.0,185.00428760913167,,0.008542064569920276,0.0,217.99559527920533,,0.0001169403962094877,0.0768715711933509,230.01264434170673,230.0004167422483,0.2131441964584081,0.7573032096258906,377.9367381705497,309.1146999457989,0.0729268552420754,0.0,185.00514601122077,,0.4462340880252636,1.5146064192517812,194.42595321036714,194.99999999999997,0.49996670887460604,1.591477990445132,193.54264542112716,196.69059015804936,3.1831679233751746,0.0,3.394197036704192
target_zero_flux_Tkk,support_ring_mean,0.7620250507993215,1.003169769565082,14.250757566891032,83.38124505061043,0.011601198857358103,0.0004089714161104299,151.6645063717559,154.20481097398562,0.04040704920557477,0.0,185.00082471081242,,0.011627118139816038,0.0004063129603680973,218.33775366135166,215.8032620248802,0.0007941645791457459,0.05592366119975019,230.34259940784884,229.9988961803017,0.76196289200084,1.003169769565082,375.7602877802604,306.6187549493896,0.06369432498461558,0.001077876615112926,185.01251906018686,185.0090484213795,1.5789955565525826,2.006339539130164,194.67596197020833,195.00000000000003,1.5899080301069946,2.0633410769450276,194.61445259792902,195.94337161268803,1.2977738572753543,0.01692264758866825,1.27064292917365
target_zero_flux_Tkk,shoulder_mean,0.24777329918347277,0.4878716538829201,14.225010896518556,83.2581559717116,0.002515332777984938,0.0004836622383932026,151.41822125195768,153.98821581968346,0.0024417210280534445,6.7247087814653e-05,184.9945708059483,185.64658045843797,0.0025241231093365976,0.00048099257557386094,218.58364201164318,216.01972362515733,0.0003893262703869647,0.008081620845840399,230.32282474967946,230.00047967301114,0.2477538697887764,0.48787165388292014,375.78560928126154,306.74184402828837,0.007481176915374981,0.001287230631573905,185.03831502653233,185.03816320360687,0.5132201608255837,0.9757433077658402,194.6884163348062,195.00000000000003,0.503844807583258,0.9851121592432546,194.8767570216486,195.2741184565991,1.9551896624050251,0.17206258402026633,1.9012178052323718
target_zero_flux_Tkk,matching_mean,0.03520159792744368,0.0,50.17884860518104,,0.0001572051689440077,0.0,152.3437487808999,,0.002148469448297054,0.0,185.00625000000002,,0.00015720508158271102,0.0,217.66875,,0.000698689338816731,0.0,230.10000121910406,,0.035201597927443665,0.0,339.82115139481897,,0.0024978141613977095,0.0,185.0062487808992,,0.07365257378945522,0.0,194.99999999999943,,0.07365210376624008,0.0,194.99999999998892,,0.0,0.0,0.0
combined_flux_completed_Tkk_min,core_line,0.00018073127628248016,0.0,24.495543111479815,,0.0025225399675085284,0.0,153.31033208654796,,0.07417470344409502,0.0,185.00625,,0.002507263249108805,0.0,216.69715964327577,,0.0,0.08745390727303427,,230.00071913146863,0.0001807312762824261,0.0,365.5044568885335,,0.08040630133635575,0.0,185.0000099397656,,0.00036882140734834334,0.0,194.99999999998155,,0.08076798094906874,0.08746509379027084,185.0447603931303,229.99987548261842,1.0829179182455282,0.0,0.0
combined_flux_completed_Tkk_min,access_mean,0.003765058639469895,0.03271552797999876,10.951733185172841,78.96174058020155,0.006192802553009514,0.0,152.5481457525583,,0.07130336717121036,0.0,185.0063397035325,,0.006191995223998811,0.0,217.4621748310486,,0.000591711958067926,0.07180409418345896,230.27907930346876,230.0012228968637,0.003742651037802521,0.032715527979998736,379.87817404253155,311.03825941979846,0.08489358305259759,0.0,185.00631883366717,,0.01184024730269166,0.06543105595999749,182.01348851482572,194.99999999999997,0.09327971453602123,0.13723515014345644,186.12459799840806,213.31331916637592,1.4712218066495744,0.0,5.5261561931284735
combined_flux_completed_Tkk_min,support_mean,0.21604664364823062,0.7345322562913392,12.651998197701499,80.30153966600795,0.017730695250566086,0.0,151.97936347380394,,0.05611764556492985,0.0,185.00780341824378,,0.017787351458931105,0.0,218.03015103822347,,0.012046618051196554,0.04112620584239711,229.79485356768947,229.9996488610971,0.21563870839421515,0.7345322562913392,377.60696262340167,309.698460333992,0.09257604452731201,0.0,185.02571695249415,,0.5046562131316716,1.4690645125826785,189.81687575700585,194.99999999999997,0.5391088353547091,1.5101907184250751,194.00519608091108,195.9531264799285,2.801272432182289,0.0,2.911020362686688
combined_flux_completed_Tkk_min,support_ring_mean,0.7740826994592568,0.9530089256300325,14.86580480136955,82.48625044754553,0.03097576181605622,0.0,151.84828653784476,,0.04249018424522194,0.0,185.01523584206336,,0.031105308090686075,0.0,218.16076601083918,,0.03662563865603575,0.019129633485558996,229.81369130509955,230.0052608489911,0.773056281281016,0.9530089256300325,375.31300159068854,307.5137495524545,0.10570904749099483,0.0,185.0450446706019,,1.7344716524258548,1.9060178512600652,191.26420741946765,194.99999999999997,1.6959472347490294,1.925147484745624,195.08219132945803,195.3478371477581,1.1351458614397876,0.0,1.0989040083729662
combined_flux_completed_Tkk_min,shoulder_mean,0.27926812334715156,0.3899319061828339,19.714993140607316,80.084111816302,0.03837780616243043,0.0,152.17425197017798,,0.009211839316743745,0.0,185.25376474756393,,0.03853996887251124,0.0,217.83435340136015,,0.03364296016995452,0.000869622179140238,229.54495489205303,229.98766598822667,0.27747632947729,0.389931906182834,371.1232237805968,309.915888183698,0.09199980316028739,0.0,185.0806645920241,,0.8099781078947395,0.7798638123656679,181.58539418977742,195.00000000000003,0.690644376445367,0.7807334345448081,195.13930055520117,195.03897111228167,1.130442035252793,0.0,0.9628208525198874
combined_flux_completed_Tkk_min,matching_mean,0.07940959332159281,0.0,75.17842418383343,,0.006923689654819337,0.0,152.29990339256983,,0.003492627439122419,0.0,185.13705905390498,,0.006947075763709677,0.0,217.70984470608985,,0.011880725404369828,0.0,229.79025530688065,,0.07910291572518353,0.0,315.1097973261839,,0.018569098007588124,0.0,185.0645796325454,,0.20301481990042244,0.0,185.8393056572834,,0.1904111243223041,0.0,196.06905976138765,,0.0,0.0,0.0
nmc_component_Tkk_min,core_line,0.0,1.0481166285313543e-23,,149.6625,0.00013938298410295016,9.967739021106706e-05,154.13614426114947,152.21733376556784,0.012759673107989433,0.0,185.00625000000005,,0.00013701141289562414,9.976238790291446e-05,215.8720860859939,217.78214553277073,0.0,7.31193723604787e-24,,220.35,0.0,0.0,,,0.013237381637576005,0.00019943977811398152,185.00000237946284,185.0137109284179,0.0,1.9599780953535872e-21,,149.6625,0.013237381637576005,0.00019944203105303038,185.00000237946284,185.0136431760385,0.015066577100620709,0.015066406905403064,1.9599780953535873e-07
nmc_component_Tkk_min,access_mean,1.91037934574118e-06,0.0,149.5727295112683,,0.0022262935814163945,1.9483539602895196e-05,153.44352196272672,151.15545997929303,0.03119214145790928,0.0,185.01231731374278,,0.002273285535033029,2.0320022717633454e-05,216.57066908785532,218.8215749720131,1.8265521132308017e-06,0.0,220.4368424003293,,0.0,0.0,,,0.03683840578325363,3.9803562320528654e-05,185.06422457395735,185.6995287436339,0.00029202686206645584,0.0,149.66191274002566,,0.036850431440293284,3.9803562320528654e-05,185.06409160028474,185.6995287436339,0.001080138298652198,0.0010804909027472668,0.0
nmc_component_Tkk_min,support_mean,0.0001414839432601779,0.0,149.5852646121219,,0.03013572352867771,0.0,152.3985449047663,,0.02638605477781744,0.0,185.11281388714974,,0.030088209746352786,0.0,217.61219864830986,,0.0001344583870046418,0.0,220.42503206232536,,0.0,0.0,,,0.08927308286475363,0.0,185.05477478739977,,0.02230175287229893,0.0,149.66201001307837,,0.09068584014213489,0.0,185.04454849114353,,0.0,0.0,0.0
nmc_component_Tkk_min,support_ring_mean,0.0010268321498832522,0.0,149.57180763504363,,0.046766782763870675,0.0,151.87853530379516,,0.0027170498286022042,0.05573206922005427,185.71936712902135,184.9850445162835,0.04673040266135748,0.0,218.1361785271237,,0.0009798193416473246,0.0,220.4379065232921,,0.0,0.0,,,0.09941539923086648,0.055732069220054276,185.04545199564228,184.98504451628352,0.1566033435950084,0.0,149.66190533941392,,0.10778408344280248,0.055732069220054276,185.00249891134115,184.98504451628352,0.5170714213070644,0.5605979521404465,0.0
nmc_component_Tkk_min,shoulder_mean,0.004882055663795329,0.0,149.53905768086838,,0.42379703694562565,0.0,153.12294647593583,,0.3146455248107278,0.0,185.15839566452095,,0.42507278643898877,0.0,216.8794873979888,,0.004708566953479995,0.0,220.4691584349113,,0.0,0.0,,,1.366505417719181,0.0,185.09476181245088,,0.6837793284241971,0.0,149.66161864508294,,1.3911878257713863,0.0,185.08895387901467,,0.0,0.0,0.0
nmc_component_Tkk_min,matching_mean,0.0008955339805812346,0.0,149.54065329623506,,0.10403019921970613,0.0,153.0955105567983,,0.08268530483851315,0.0,185.12151469107505,,0.10421804881574104,0.0,216.90670657537103,,0.00086276160414446,0.0,220.46759403757125,,0.0,0.0,,,0.34122426130825284,0.0,185.06683713347766,,0.12597426879506132,0.0,149.66163380831907,,0.3456215430573036,0.0,185.0634262802036,,0.0,0.0,0.0
infrastructure_component_Tkk_min,core_line,0.00018073127628248016,0.0,24.495543111479815,,0.0024828343736166456,0.0,153.22009192082214,,0.061415030336105556,0.0,185.00625000000002,,0.002470014224116095,0.0,216.7867483083298,,0.0,0.08745390727303427,,230.00071913146863,0.0001807312762824261,0.0,365.5044568885335,,0.06736835947689371,0.0,185.00005198622142,,0.00036882140734834334,0.0,194.99999999998155,,0.06773004134254576,0.08746509379027084,185.05341641659726,229.99987548261842,1.291378124928373,0.0,0.0
infrastructure_component_Tkk_min,access_mean,0.003767802648301731,0.03271552797999876,11.052706990686795,78.96174058020155,0.00526984540653865,0.0,152.32972659303243,,0.040568222716245494,0.0,185.0099277033858,,0.0052380127497896585,0.0,217.68422015505146,,0.0005943089879128366,0.07180409418345896,230.2359610192893,230.0012228968637,0.003742651037802521,0.032715527979998736,379.87817404253155,311.03825941979846,0.051637296695259065,0.0,184.98684468589818,,0.012287132076775741,0.06543105595999749,180.83686419754045,194.99999999999997,0.06005472665092443,0.13723515014345644,186.7261942990603,213.31331916637592,2.2851681757063016,0.0,5.325169091623694
infrastructure_component_Tkk_min,support_mean,0.21592849566299685,0.7345322562913392,12.577067882834724,80.30153966600795,0.010949910856121372,0.0007192568062710028,152.61372651294226,153.07499999999996,0.03513761791879645,0.0,185.11224698723512,,0.01085987598818825,0.0007045809440366828,217.43226187650748,216.93749999999997,0.0119346910334937,0.04112620584239711,229.88281833234237,229.9996488610971,0.21563870839421515,0.7345322562913392,377.60696262340167,309.698460333992,0.05914596572993742,0.0014238377503076856,185.04249011411548,184.67712638611323,0.48557644884978524,1.4690645125826785,191.39467869765474,194.99999999999997,0.5043885959314541,1.5116145561753829,194.62697237205094,195.94250525738173,2.9969245307456944,0.02407328602611273,3.0254031390165474
infrastructure_component_Tkk_min,support_ring_mean,0.7735590488359475,0.9530089256300325,14.774650300217624,82.48625044754553,0.02895044550000768,0.0,152.73479549614538,,0.10376021592440018,0.0,185.05383223087463,,0.028727543826016614,0.0,217.28390919650803,,0.035960373288778394,0.019129633485558996,229.98645224465125,230.0052608489911,0.773056281281016,0.9530089256300325,375.31300159068854,307.5137495524545,0.1642974516601523,0.0,184.99913187341835,,1.6642824303615917,1.9060178512600652,193.01875605334084,194.99999999999997,1.7496238774400252,1.925147484745624,194.76488446630262,195.3478371477581,1.1003207658336296,0.0,1.145249037355962
infrastructure_component_Tkk_min,shoulder_mean,0.28175087977606783,0.3899319061828339,20.85913184685019,80.084111816302,0.41911147320590514,0.0,153.13846257757865,,0.31485908047451855,0.0,185.15865828641972,,0.4206095716608435,0.0,216.86422002423316,,0.035488296130710036,0.000869622179140238,229.06762249392446,229.98766598822667,0.27747632947729,0.389931906182834,371.1232237805968,309.915888183698,1.3573621330299699,0.0,185.10022734752707,,1.1724030796967704,0.7798638123656679,171.71684288012992,195.00000000000003,1.9643778196082589,0.7807334345448081,188.6183052502557,195.03897111228167,0.39744565773019164,0.0,0.6651840359949965
infrastructure_component_Tkk_min,matching_mean,0.08030514438096428,0.0,76.00770075879572,,0.10250991769769446,0.0,153.09691155914737,,0.08348211885643878,0.0,185.11495224046695,,0.10320801816345114,0.0,216.9077218208967,,0.012743502829792515,0.0,229.15908006279295,,0.07910291572518353,0.0,315.1097973261839,,0.3393959100513401,0.0,185.11377868332264,,0.32899226116579267,0.0,171.98618184328052,,0.515635522767855,0.0,189.1583709223028,,0.0,0.0,0.0
